MARKER_NAMES	foot_left	foot_right	hand_left	hand_right	wrist_right	wrist_left	elbow_left	elbow_right	shoulder_right	shoulder_left	shin_left	shin_right	thigh_left	thigh_right	hip_right	hip_left	center	shoulderblade_left	shoulderblade_right	spine_upper	head_left1	head_left2	head_left3	head_right3	head_right2	head_right1	barbell_right	barbell_left
233.733	455.872	56.152	165.215	-2.784	59.885	274.003	383.174	1068.842	389.035	274.994	1079.497	337.178	219.472	1056.604	198.560	447.462	1074.772	12.248	601.140	1171.364	175.305	10.686	1069.915	251.778	61.032	1386.834	146.550	472.926	1390.848	181.310	420.539	331.227	145.053	10.003	322.179	220.560	409.894	552.084	198.720	28.320	534.619	123.179	41.589	1007.137	96.100	398.237	988.749	-17.600	210.267	1017.226	60.995	372.382	1431.149	93.544	118.664	1434.787	25.655	233.706	1395.255	348.166	385.967	1569.109	288.004	375.047	1608.049	251.061	308.748	1637.449	293.282	238.652	1620.541	367.813	260.703	1587.850	396.928	323.998	1559.578	-421.664	-287.757	1195.638	663.133	358.065	1249.425
233.742	455.848	56.124	165.219	-2.814	59.880	273.071	384.059	1071.174	388.627	274.459	1078.812	336.727	219.156	1056.005	198.399	447.460	1075.436	12.053	601.562	1171.510	174.965	10.318	1070.035	251.715	61.140	1386.815	146.673	473.010	1390.538	181.186	420.442	331.215	145.028	9.892	322.183	220.427	409.733	552.052	198.629	28.170	534.596	123.022	41.378	1007.106	95.710	397.991	988.938	-17.868	210.245	1017.290	61.104	372.617	1430.969	93.597	118.932	1434.924	25.697	233.931	1395.299	348.688	386.053	1568.633	288.542	375.279	1607.660	251.483	309.096	1637.172	293.601	238.888	1620.292	368.020	260.713	1587.396	397.264	324.045	1558.978	-422.196	-287.295	1197.251	663.310	357.506	1248.186
233.741	455.869	56.092	165.210	-2.785	59.838	272.971	383.865	1071.779	388.280	274.143	1078.158	336.305	218.933	1055.537	198.291	447.407	1076.135	11.801	601.980	1171.722	174.523	10.063	1070.134	251.649	61.241	1386.816	146.744	473.090	1390.232	181.082	420.419	331.165	144.985	9.840	322.165	220.258	409.650	552.027	198.549	28.117	534.596	122.885	41.190	1007.390	95.399	397.804	989.031	-18.010	210.141	1017.267	61.230	372.802	1430.779	93.645	119.165	1435.061	25.744	234.130	1395.337	349.117	386.208	1568.178	289.032	375.552	1607.286	251.919	309.455	1636.902	294.650	239.391	1620.299	368.324	260.846	1587.018	397.577	324.153	1558.496	-422.760	-286.838	1198.968	663.431	356.969	1247.025
233.734	455.930	56.115	165.195	-2.748	59.842	272.851	383.767	1072.243	388.126	273.874	1077.399	336.001	218.613	1055.066	198.203	447.478	1076.838	11.545	602.330	1171.883	173.976	9.887	1070.215	251.591	61.355	1386.788	146.751	473.197	1389.971	180.966	420.386	331.231	144.919	9.833	322.171	220.100	409.544	552.083	198.446	28.078	534.633	122.725	41.050	1007.497	94.933	397.629	989.224	-17.720	209.513	1016.784	61.293	373.019	1430.644	93.656	119.381	1435.225	25.771	234.371	1395.418	349.524	386.448	1567.665	289.446	375.838	1606.906	252.340	309.830	1636.648	294.974	239.694	1620.095	368.688	261.106	1586.666	397.841	324.465	1558.039	-423.388	-286.366	1200.615	663.502	356.579	1245.777
233.721	455.938	56.145	165.178	-2.742	59.882	272.901	383.994	1072.796	388.349	273.486	1076.308	335.800	218.067	1054.697	198.169	447.638	1077.490	11.204	602.537	1171.997	173.276	9.717	1070.304	251.631	61.429	1386.777	146.773	473.312	1389.756	180.889	420.345	331.300	144.872	9.820	322.238	219.955	409.454	552.132	198.359	28.034	534.721	122.479	40.942	1007.600	94.577	397.481	989.265	-17.957	209.471	1016.864	61.379	373.184	1430.541	93.743	119.560	1435.337	25.824	234.548	1395.484	349.838	386.666	1567.159	289.800	376.159	1606.422	252.723	310.241	1636.387	295.363	240.010	1619.894	369.009	261.399	1586.308	398.152	324.638	1557.679	-423.948	-285.882	1202.311	663.539	356.204	1244.508
233.746	455.932	56.213	165.207	-2.780	59.888	273.130	384.568	1073.624	388.846	272.751	1074.691	335.666	217.397	1054.024	198.184	447.945	1078.040	10.779	602.636	1172.104	172.546	9.493	1070.453	251.614	61.474	1386.748	146.817	473.365	1389.590	180.798	420.298	331.352	144.793	9.751	322.259	219.846	409.326	552.195	198.210	27.958	534.729	122.226	40.853	1007.657	94.135	397.340	989.301	-18.177	209.459	1016.938	61.449	373.298	1430.470	93.847	119.722	1435.475	25.870	234.679	1395.553	350.131	386.910	1566.593	290.157	376.474	1606.047	253.145	310.602	1636.141	295.703	240.367	1619.623	369.311	261.729	1585.934	398.480	324.846	1557.273	-424.549	-285.451	1203.993	663.580	355.803	1243.293
233.747	455.871	56.167	165.183	-2.820	59.918	273.745	385.129	1074.316	389.254	271.735	1072.809	335.471	216.636	1052.945	198.300	448.157	1078.621	10.317	602.641	1172.173	171.759	9.313	1070.437	251.656	61.522	1386.671	146.843	473.462	1389.407	180.680	420.212	331.317	144.683	9.644	322.261	219.690	409.189	552.197	198.028	27.823	534.764	121.993	40.782	1007.677	93.832	397.249	989.369	-18.347	209.374	1016.888	61.517	373.411	1430.394	93.928	119.841	1435.547	25.929	234.768	1395.590	350.448	387.154	1566.114	290.570	376.789	1605.653	253.536	310.937	1635.882	295.215	240.479	1619.011	369.563	261.911	1585.537	398.777	324.888	1556.670	-425.103	-284.982	1205.648	663.675	355.319	1242.038
233.715	455.828	56.112	165.169	-2.851	59.858	274.496	385.653	1074.826	389.446	270.686	1071.071	335.119	215.949	1051.868	198.508	448.343	1079.102	9.853	602.561	1172.211	171.038	9.123	1070.521	251.655	61.581	1386.627	146.837	473.554	1389.202	180.561	420.116	331.259	144.604	9.524	322.268	219.536	409.056	552.163	197.865	27.719	534.761	121.771	40.687	1007.660	93.518	397.140	989.576	-18.512	209.303	1016.771	61.600	373.526	1430.315	94.019	120.005	1435.632	26.018	234.845	1395.603	350.789	387.399	1565.624	290.973	377.108	1605.259	253.961	311.272	1635.604	295.574	240.813	1618.769	369.796	262.097	1585.043	399.101	324.939	1556.008	-425.630	-284.464	1207.267	663.815	354.871	1240.783
233.702	455.807	56.103	165.146	-2.853	59.823	275.091	386.009	1075.275	389.556	269.809	1069.494	334.714	215.315	1050.875	198.744	448.440	1079.608	9.352	602.449	1172.212	170.532	8.880	1070.647	251.702	61.689	1386.588	146.855	473.669	1388.978	180.445	420.064	331.219	144.508	9.452	322.264	219.385	409.005	552.138	197.693	27.613	534.764	121.550	40.637	1007.723	93.288	397.027	989.722	-18.663	209.258	1016.771	61.730	373.658	1430.179	94.149	120.138	1435.705	26.131	234.947	1395.638	351.145	387.604	1565.133	291.331	377.424	1604.849	254.353	311.604	1635.346	295.946	241.103	1618.495	370.083	262.289	1584.684	399.421	325.140	1555.407	-426.180	-283.992	1208.927	664.079	353.602	1239.321
233.693	455.793	56.114	165.132	-2.838	59.842	275.509	386.185	1075.765	389.527	269.142	1068.229	334.453	214.947	1050.039	198.820	448.367	1080.080	8.836	602.353	1172.161	170.213	8.704	1070.718	251.778	61.852	1386.572	146.939	473.832	1388.696	180.378	420.091	331.213	144.421	9.439	322.285	219.255	408.961	552.119	197.543	27.590	534.771	121.333	40.583	1007.818	92.842	396.950	989.939	-18.890	209.289	1016.821	61.881	373.843	1430.081	94.281	120.310	1435.836	26.251	235.078	1395.699	351.443	387.821	1564.702	291.728	377.696	1604.509	254.726	311.967	1635.086	296.262	241.393	1618.292	370.414	262.506	1584.378	399.659	325.476	1554.941	-426.650	-283.466	1210.505	664.446	352.540	1238.198
